Date,Name,Comment
Tue Jun 16 07:35:23 PDT 2009,shinyteardrop,@flashback627 http://twitpic.com/7fbc6 - Funny! Thx for sharing your pics! 
Tue Jun 16 07:41:41 PDT 2009,Italiana82,"@MariahCarey you look amazing, and I can't wait to hear it!!!!!!! It will be the highlight of my day "
Thu Jun 25 08:48:18 PDT 2009,RivertonChamber,@alizasherman  Nope sorry I am wrong 
Tue Jun 16 07:31:16 PDT 2009,spazhammer,@WiteWulf @rlucas666 or were you on about my alfresco question? 
Thu Jun 25 09:55:51 PDT 2009,geminigypsy411,"feeling sad, because I am not in ATL to celebrate my friend's birthday "
Thu Jun 25 09:53:40 PDT 2009,cdecarr,Rest in peace farrah. You will be missed more than you know. 
Tue Jun 16 07:56:10 PDT 2009,NickkkJonasss,@Karen120374 I love you too 
Thu Jun 25 09:36:38 PDT 2009,belindalarasati,joey is super sick  he breaths heavily and is very weak. he's sleeping in mommy's bedroom atm
Thu Jun 25 09:49:18 PDT 2009,sixfootfiveguy,We Will miss you Farrah! 
Thu Jun 25 08:54:14 PDT 2009,xoxoMarianna,@AshleyAdriana haha u forgot the @ sign!!!  but yes it was
Thu Jun 25 08:58:06 PDT 2009,OLIDIAOLLER,change is good... but i don't like the way some of my friends are changing. this has to be the hardest part of life... friends changing 
Thu Jun 25 08:10:03 PDT 2009,ryanfredrickson,"going to my gf's house sooon, last day im gonna see her for a long time "
Tue Jun 16 07:12:56 PDT 2009,Dark_Mafia,is creating a mobile forum  cutting edge stuff
Thu Jun 25 08:35:50 PDT 2009,BratPrinceRy,Crap these topics suck 
Thu Jun 25 09:34:57 PDT 2009,gutimom,@peterfacinelli everytime I try to enter the contest I get a site offline message! 
Tue Jun 16 07:17:01 PDT 2009,Pam_Jones,@KeezyP I've been sleeping great for the past couple of nights  How? Are you lady.
Thu Jun 25 09:04:00 PDT 2009,Laura6476,I feel sick. Why dies prom have to be tonight 
Thu Jun 25 09:53:39 PDT 2009,philipot00,Farah fawcet has just passed away. 
Thu Jun 25 09:00:12 PDT 2009,monsternetbook,"poor kid, this ia a horror story http://tinyurl.com/n8bxj9 bacteria eats off a kids face   if your gonna pray for someone today, he gets!"
Tue Jun 16 07:41:41 PDT 2009,_abb,"@MellisaJay dont be boredddd mel. go out in the sun  well, its not thattt sunny anymore :')"
Thu Jun 25 09:21:06 PDT 2009,iKarly,"I know that last tweet had a hint of sarcasm, but I was completely serious. I have a chapstick addiction and thats my favorite kind "
Thu Jun 25 08:21:31 PDT 2009,SophPiano,SHIT!!!! 
Tue Jun 16 07:29:11 PDT 2009,DKShan,"Proctor, this one's for you: http://washingtondc.trapezeschool.com/ -- and it's right downtown! "
Thu Jun 25 08:40:39 PDT 2009,dreamsdontfade,Wondering how much more this world can take? News is sad 
Tue Jun 16 08:28:34 PDT 2009,DATPiSCES,"in Jersey, w/ fam. breakfast is almost ready "
Thu Jun 25 08:31:45 PDT 2009,DrSkully,"@AaD4m: 15m, but I like my money. "
Tue Jun 16 07:45:53 PDT 2009,ItsCarlaDuh,yay LVATT is numer 1 on itunes 
Thu Jun 25 09:26:23 PDT 2009,Brittanysacco,before the storm.. i had plans! blaaah 
Tue Jun 16 08:22:03 PDT 2009,MissAshAsh,@haleyylovees well thank you. 
Tue Jun 16 07:09:17 PDT 2009,insideplaya,@nickirichards Backatcha Nick. 
Thu Jun 25 08:38:38 PDT 2009,gogogadgetrobyn,"Okay, I admit it: I miss how easy texting was on my blackberry. Not the keyboard, but how organized it was. "
Thu Jun 25 09:06:32 PDT 2009,Katietheangel,"Has anyone ever told themselves to stop thinking about a person, but when u go to sleep their all u dream about? That's when life sucks. "
Tue Jun 16 07:55:59 PDT 2009,chendey,"i miss my old kewl friends! beonce,tyas,qesthe,yusre,revy they are the best! i love them "
Tue Jun 16 08:32:50 PDT 2009,Silv3R8,@deliccate I might watch it at lunch time. 
Tue Jun 16 07:39:24 PDT 2009,sharinlim,"@TheEllenShow Congratulations Ellen on your 200,000th audience members!!! GO!GO!GO!ELLEN!!! Love U! "
Tue Jun 16 08:04:09 PDT 2009,DeinaM,Lachlan just called to tell me happy birthday and to ask what I wanted. 
Tue Jun 16 07:27:04 PDT 2009,JericoB,Watching simpson in history lol 
Tue Jun 16 06:48:57 PDT 2009,NaturalQuest,@drsdiva  what are u doing today!!! I'm so ready this weekend!!
Thu Jun 25 09:07:04 PDT 2009,steve_nicholls,@annablackaby that's a sad story 
Thu Jun 25 08:35:46 PDT 2009,suchavoice,@caseyhopkins mm no fun at all.  get yoself an umbrella!
Tue Jun 16 06:46:58 PDT 2009,missmei,@neopeo how do I do that from a bb. Tell me how and I'll do it 
Tue Jun 16 07:56:14 PDT 2009,LexAve,@MissFarrah thanks for the follow! 
Thu Jun 25 08:40:36 PDT 2009,PlusSizeMommy,"@acowboyswife I remember playing I was her when I was a little girl, and &quot;being &quot; a charleys angel "
Tue Jun 16 08:06:49 PDT 2009,gzicherm,"@chrisbrogan Chris, did you mean social cues or social queues?  There are probably concerns with both, I'd imagine... "
Thu Jun 25 08:51:58 PDT 2009,LizzieCharlton,Really struggling with motivation 
Tue Jun 16 08:24:40 PDT 2009,Kaseylin,@PerezHilton Hey you need to follow the Gerard Way + Lyn-z Baby stuff  pleaaase?
Thu Jun 25 08:48:37 PDT 2009,lissy_502,Happy Birthday Dad! First time in 5 yrs that I miss his bday 
Tue Jun 16 08:36:39 PDT 2009,jwillie,"#commtell09 Patty Perkins, VP Desktop Video Manager of Wachovia is up next- I understand many #SharePoint opps are  happening there "
Thu Jun 25 08:13:35 PDT 2009,ohsnapitznessa,is it just me or is not beyond rude to talk in another language when you know no one else understands? poor lady at the mangia mangia! 
Thu Jun 25 08:06:16 PDT 2009,marinasg,It's so cold in my room. I want food. My sister finished my Sour Patch Kids and sunflower seeds. 
Thu Jun 25 08:11:20 PDT 2009,DragonXVI,@Harsayis I think they're both free from HOTU but.... No voices 
Thu Jun 25 08:50:10 PDT 2009,snapshotsoflove,I want to be quarantined so I don't need to go to school!! 
Tue Jun 16 06:48:59 PDT 2009,kristen_okla,@aremke You're so good. 
Thu Jun 25 08:13:57 PDT 2009,ninjanikkii,I think my cell phone is cut off 
Tue Jun 16 08:04:12 PDT 2009,jakedudley,@laura_moore YESSSS!!!!!!  you have no idea how much that excites me! ILY 
Tue Jun 16 07:34:56 PDT 2009,lizmosley,happy birthday to me   
Thu Jun 25 10:24:28 PDT 2009,RPx3,graduatiion is overrrr!!!  gonna miss my HOMIEs hehehe .but i will so keep in touch w/dem...ciaox3
Thu Jun 25 09:35:25 PDT 2009,suchselfishness,da good ideas gone 
Thu Jun 25 08:44:50 PDT 2009,hellomariely,Went to go watch Transformers last night with @aokiqiao and @shoe_fan. Now I'm off to work for like an hour  Blahhh
Tue Jun 16 07:41:34 PDT 2009,SarahAfiqa,says I CANT WAIT FOR SUBCOMM CAMP!  http://plurk.com/p/11e3be
Tue Jun 16 07:01:07 PDT 2009,lizziechicken,should not be up atm but i am talking to some friends 
Thu Jun 25 08:30:02 PDT 2009,CatChangcom,@DJSmiles  @brandonology is this a new CD? i only have one. how come i never got it Smiles!!! 
Thu Jun 25 09:13:06 PDT 2009,llehotkcart,I'm so going to bed now. I need to work tmr. 
Tue Jun 16 06:57:04 PDT 2009,stevehorn,@jasonkarns Make sure you let me know how that goes 
Tue Jun 16 07:37:21 PDT 2009,saraski,@TobiasPlayer happy birthday!!! Hope you have a wonderful day! 
Tue Jun 16 08:22:18 PDT 2009,kenarmstrong1,@tanyaryno No. (Anonymous)  
Thu Jun 25 09:22:58 PDT 2009,CocoaGeek,@manomio too bad BASIC had to be removed ... darn Apple! what are they afraid off?  #C6W
Thu Jun 25 09:00:32 PDT 2009,evestirling,"@DrJoolz thanks, I went there before...it does not show where do you log on? It says I should be able to through MUSE, but cannot "
Tue Jun 16 07:45:50 PDT 2009,JBlover4,Its June 16th! Go buy LVaTT!! 
Thu Jun 25 09:37:12 PDT 2009,Kellzo,@offendedblogger welcome back ms thang! Joe is in the hospital. 
Thu Jun 25 09:34:37 PDT 2009,kaila_,@whatadam  my brains hibernating. Give me cofffeeeeee
Thu Jun 25 10:05:41 PDT 2009,damnperfect123,miss his lips too much  x
Tue Jun 16 08:16:33 PDT 2009,rozevr,@maky__sh DAA DEE DAA . . . . sorry i am bored 
Thu Jun 25 09:55:39 PDT 2009,MissLaniSasha,@MouseisTheWal R.I.P. Gizmo? 
Tue Jun 16 08:28:45 PDT 2009,lexitopping,"Okay, showered and dressed .. feeling a little better now .. hmm, might go for a little walk in the sun "
Tue Jun 16 07:35:08 PDT 2009,Lovelybrownskin,Good morning twitter bugs......hope everyone is having a blessed day 
Tue Jun 16 08:16:35 PDT 2009,SongoftheOss,Thanks to @LikeAnAngel @tubilino @postpunk for the props and blips  â« http://blip.fm/~8bl78
Tue Jun 16 08:34:36 PDT 2009,bibiminto,Umpf. Still 2 weeks left till holidays. &lt;3 Going to fly to Vietnam.  Yay.
Thu Jun 25 10:05:32 PDT 2009,MrD0nDaDa,@skysthalimit  Yea but producers should also give good tracks! Im having da hardest time finding good tracks 
Thu Jun 25 10:05:48 PDT 2009,RonRuble,"I'm not sure if you have heard, but Farrah Fawcet has passed away "
Thu Jun 25 08:25:45 PDT 2009,totesalot,@leia2187 someone was calling you names? 
Thu Jun 25 09:14:18 PDT 2009,sjdvda,@OMG_Ponies There may be some truth in what you say but I still think Microsoft is screwing us users 
Tue Jun 16 07:39:21 PDT 2009,iamafie,"@puwt MISS U TOO LITTLE SISTER   *goosshhhh, i miss being at home."
Tue Jun 16 07:15:10 PDT 2009,siljelinnea,"yes! i changed my piercing! but that ``thing`` was so thick that it was really painful to take out, so now my nose-stud is very smaller "
Thu Jun 25 08:25:34 PDT 2009,cickle,I'm going to give it another half an hour and then I'm giving up 
Tue Jun 16 07:37:20 PDT 2009,AriahGrace,"doin homeworks again!  about library, physical educ. and NSTP"
Thu Jun 25 09:34:50 PDT 2009,bizcoachdeb,"@BradleyRoss oh Brad  I am so sorry for you guys --thoughts with you, friend."
Thu Jun 25 08:06:00 PDT 2009,x0me880x,"@BreBaby143 Yeah and I LOVED Stay With Me Baby, so sad he took that out "
Tue Jun 16 08:28:41 PDT 2009,sheppy,@MRRSoftware OMG that sounds awesome. 
Tue Jun 16 08:24:31 PDT 2009,DAISYFLOWER71,@JCDoughboy Hey wats good my dude..!!!! 
Thu Jun 25 09:06:55 PDT 2009,kirkman5000,just did my test ride.....cant ride rollercoasters anymore 
Thu Jun 25 09:06:50 PDT 2009,NikoliPav,@Mondizzle No way! Liza just stole my plate of food 
Tue Jun 16 07:33:17 PDT 2009,adamlamore,"@LegallyBinding This morning's weather is much more Seattle-like: overcast, cool, light rain. My kind of weather "
Thu Jun 25 10:01:39 PDT 2009,CheyennePaige,Rest in peace Farrah Fawcett.  so sad.
Tue Jun 16 08:24:44 PDT 2009,lyddiechoi,is off to lesson then ortho appt.  Dreading tomorrow...
Thu Jun 25 10:10:07 PDT 2009,alyramckenzie,"@tashi316 F u very much Tashika! I kid I kid, Sowwy "
Thu Jun 25 08:29:26 PDT 2009,heidyfauziah,Toothache 
Tue Jun 16 07:17:16 PDT 2009,gordonamy,@signalnoiseart Thank YOU ~ I'm looking forward to the prints 
Tue Jun 16 07:52:06 PDT 2009,tovbinm,@MarcusduSautoy Just &quot;edit the page&quot; and then one of the reviewers will approve the change  Looking forward for your speech at HUJI@21\06
Thu Jun 25 09:10:37 PDT 2009,TechGangster,its really dark outside and its only 12:10PM its going to rain 
Tue Jun 16 08:32:43 PDT 2009,Kelstena,@XanaCaetano eh i already told him the deal. if he follows me i'll follow him. simple as. 
Thu Jun 25 09:49:22 PDT 2009,camille_dlr,OMG I FORGOT MICHEAL! So Sorry  @idoltour09
Thu Jun 25 08:39:48 PDT 2009,jen_elly,"@KalenaMiller  Its so sad, Augusto Boal was truly a wonderful visionary. An inspiration, I only wish that I could have met him..."
Tue Jun 16 07:27:08 PDT 2009,Propaganda2,"@CiMarsLover hi darling i'm ok i hope u too. no, i'm sure u too "
Thu Jun 25 10:13:49 PDT 2009,jonasluva44,Not a good day for the beach.  its been raining off and on all day.
Tue Jun 16 07:15:06 PDT 2009,sjsharksfan3,@rascalflatts Shoutin' out too ya JD!!! Looking forward to CMT Awards ... I'm routin for you guys 
Thu Jun 25 08:37:32 PDT 2009,Smuterella,@stephunnyjane got any good job openings? my friends husband is about to get laid off and he has a family 
Thu Jun 25 10:19:44 PDT 2009,Jane_92,ugggggggggggghhhh hate pop crunch with their stupid comments!!!!!!!!!!!!! 
Tue Jun 16 07:17:06 PDT 2009,ilnj,i absolutely adore fly with me 
Thu Jun 25 09:49:29 PDT 2009,Ron_Rod,is heavily researching about Accordance! If only I have the money now... 
Thu Jun 25 08:15:36 PDT 2009,daz_irish,is feelin reli ill 
Thu Jun 25 09:42:17 PDT 2009,reishaolavario,My internet has been crappy for days.  Wifi keeps on disconnecting.  I can't view sweethomestyle.tumblr.com tuloy  Boooo!!!
Thu Jun 25 08:44:04 PDT 2009,nickstutsman,"Brownie Batter Blizzard strikes back. My back/neck are really sore as well, and today hasn't started out well "
Thu Jun 25 08:45:09 PDT 2009,mslovely206,RIP Uncle Butch 
Tue Jun 16 07:47:49 PDT 2009,MissEveBaby,back back in Rotterdam yeah home sweet home 
Tue Jun 16 07:04:43 PDT 2009,jeffreeefans,168 followers thats awesome lol 
Thu Jun 25 08:33:20 PDT 2009,L0v3r0fSt4Rz,"steves in the hospital for a few days, this sucks  going to see him after work today."
Tue Jun 16 08:17:49 PDT 2009,TheErinBelle,"Wakey Wakey! Having coffee on my patio with the birds. Beautiful morning, feeling much better today "
Thu Jun 25 09:38:38 PDT 2009,naghmeh78,depressed but still have to work on my interview talk 
Thu Jun 25 08:45:17 PDT 2009,tulsachick,"Making myself get up  I have too much to do today. Meeting at 1pm, Eric and The Adams 5pm-7pm, Work 8pm-Midnight."
Thu Jun 25 09:51:42 PDT 2009,Cladia,I want my hair back 
Thu Jun 25 09:53:54 PDT 2009,MiniMe2,I'm missing not talking to you today; and the weekend'll span an eternity till I see you again 
Thu Jun 25 08:29:49 PDT 2009,ninjagerbils,not feeling well today. stayed home from work. pity me 
Tue Jun 16 06:58:45 PDT 2009,joelitton,@akafrancie Each pic does bring a little wave of peace ..a small &quot;ahhhh&quot; moment. Thanks 
Tue Jun 16 07:23:03 PDT 2009,Itxi_Itx,"@waitingword hehehe yeah, it's a great thing to do...sometimes tough, cuz of he lack of money, but ultimately, it rocks! "
Tue Jun 16 08:06:16 PDT 2009,Neevy89,350 subscribers  Pretty excited esp since I hit 340 3 times haha.
Thu Jun 25 08:57:49 PDT 2009,aaTurley,@HannahxCx you are going without me!  im gonna miss ya!
Thu Jun 25 09:28:40 PDT 2009,killshining, I wish I got some breakfast. My stomach is growling.
Tue Jun 16 08:04:08 PDT 2009,FlurryMobile,"@zxed Stuck in iPhone development jail, huh? Sure you don't mean iPhone development paradise? "
Tue Jun 16 07:23:19 PDT 2009,Jakamacs,What a beautiful day! We've been having spring in the morning and summer in the afternoon. Please let it go on forever! 
Thu Jun 25 10:07:27 PDT 2009,maricue,....goodbye farraw 
Thu Jun 25 09:46:58 PDT 2009,eybiay,brewrat's illiterate guy died of bacterial meningitis. i was a fan of that radio show then. 
Tue Jun 16 07:00:44 PDT 2009,kemayall,"textiles is one of the most depressing subjects to revise. not quite as bad as physics, but close. haircut tomorrow  x"
Tue Jun 16 08:16:42 PDT 2009,daniellesaran,"@jennylish while i can agree with your mom, i think the not nice thing you wanted to say would be more entertaining to your followers "
Tue Jun 16 07:41:43 PDT 2009,Qilala,"@Alaustephy yum! love the nuggets + fridays 50% off for frosty hehe..yup popeyes nice, something different opening soon in sunway wheee "
Tue Jun 16 08:04:21 PDT 2009,g0tti,"@rtista I would, if I could! "
Thu Jun 25 09:02:27 PDT 2009,Recklessrides,@snapshotsoflove HAHAHA Ok Fareast definitely!! I don't know what to wear. 
Thu Jun 25 08:29:28 PDT 2009,ashleyepsen,@MeaghanCarroll: I sorry!  I'll see it with you when you get back if that makes you feel any better! :]
Tue Jun 16 08:01:46 PDT 2009,PavanKumar,Back on internet after some 30 hours.. good to be online 
Tue Jun 16 07:41:33 PDT 2009,HeidiMCF,"Rough weekend...thanks for all the follow Fridays, I really appreciate it. "
Thu Jun 25 09:36:51 PDT 2009,icestar13,@fountain1987 Just been watching your last few episodes of Hollyoaks...u are such an AMAZING ACTOR.!!! missing u on the programme  xxxx
Thu Jun 25 09:20:11 PDT 2009,Feelix6,"@Keskiyo Aw, jealous!  I'm still at work "
Thu Jun 25 09:38:24 PDT 2009,jennsbookshelf,@BethFishReads Ouch...I hate tooth issues 
Thu Jun 25 10:26:25 PDT 2009,Pohjilinggg,i'm so hungry right now 
Tue Jun 16 08:12:11 PDT 2009,vanessaw34,wishin i had big hair!!!! 
Tue Jun 16 07:27:02 PDT 2009,molly_beee,Just woke up. Yay for noo school. Good morning everybody 
Tue Jun 16 08:00:15 PDT 2009,gelynmarquez,too tired to press another button..goodnight guys!  sweet dreams!
Thu Jun 25 08:02:19 PDT 2009,pieceofthepie,@Julie90210 It took me three attempts but I got it in the end. I'm sorry for your loss  Did you try the DRU thing and iTunes restore?
Thu Jun 25 09:30:13 PDT 2009,GeorginaB123,Is Very Bored 
Tue Jun 16 07:27:05 PDT 2009,mcleto,Good Morning Twitters. . .I am already here at work.... 
Thu Jun 25 09:40:40 PDT 2009,feebee84,@tinkissarah oh i want one tooooo  buzzzzzzzzzzzzzz
Thu Jun 25 10:22:19 PDT 2009,KimEtzel84,My two front teeth are being very sensitive today. It's making it very hard to drink my 8 glasses of water. Ow! 
Thu Jun 25 09:00:44 PDT 2009,JessLovesMcfly,I'm soooooooooooooooooooooooooo bored right now 
Tue Jun 16 07:45:57 PDT 2009,randytho,"@7rex yep  I am more the nosy type,  love reading and travel ..so that's what I use my puter for ;)"
Tue Jun 16 06:57:04 PDT 2009,AimyLeigh,@jellibeen92 ah thank you 
Thu Jun 25 08:52:05 PDT 2009,IAMtheTruButter,@iamRenesia I feel sooooo sick. I really should have left Milan 
Thu Jun 25 08:35:54 PDT 2009,NathanGilmer,Just slipped and fell in the bathroom.     
Thu Jun 25 09:03:02 PDT 2009,Steaps,"@jzdziarski Fuck Apple, let us Redeem codes for the App Store. And while you at it, let us use iTunes gift cards for the App Store too! "
Tue Jun 16 07:29:21 PDT 2009,itslauraduggan,@spunkransomed3 Yeah me and Tri are secretly twins LOL  Yeah Cork-thats cool not too far away! 
Tue Jun 16 07:53:59 PDT 2009,tinali89,@HisTwinklingEye I had a crap math teacher that almost made me fail!!! 
Thu Jun 25 09:04:29 PDT 2009,aromar,Late again 
Thu Jun 25 09:34:34 PDT 2009,erben,@alexcovic wrong url 
Tue Jun 16 06:50:50 PDT 2009,ginaginigitu,Love my post and genggong so much!!glad to have them by myside always and always..  http://myloc.me/41Am
